Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Weekly Observation Table for January 1 2002
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Jamestown,46.90669,-98.92778,1636,2019,02,05,-3.128,0,0,-16.122,0,0,-9.6250,0,0,24.562,0,0,26.232,0,0,10.413,0,0,21.367,0,0,182.095,0,0,0.068,0,0,0.010,0,0,,7,0,-14.261,0,0,-26.766,0,0
Jamestown,46.90669,-98.92778,1636,2019,02,12,5.831,0,0,-10.696,0,0,-2.4330,0,0,24.808,0,0,26.302,0,0,10.530,0,0,21.802,0,0,253.376,0,0,0.116,0,0,0.017,0,0,,7,0,-7.110,0,0,-18.610,0,0
Jamestown,46.90669,-98.92778,1636,2019,02,19,9.063,0,0,-7.677,0,0,0.6930,0,0,25.752,0,0,26.668,0,0,10.311,0,0,22.124,0,0,280.161,0,0,0.123,0,0,0.018,0,0,,7,0,-2.207,0,0,-13.444,0,0
Jamestown,46.90669,-98.92778,1636,2019,02,26,5.504,0,0,-9.608,0,0,-2.0520,0,0,25.028,0,0,24.911,0,0,14.573,0,0,28.682,0,0,320.995,0,0,0.147,0,0,0.021,0,0,,7,0,-7.144,0,0,-20.680,0,0
Jamestown,46.90669,-98.92778,1636,2019,03,05,17.716,0,0,0.428,0,0,9.0720,0,0,24.650,0,0,25.407,0,0,10.687,0,0,22.113,0,0,334.156,0,0,0.225,0,0,0.032,0,0,,7,0,6.089,0,0,-3.998,0,0
Jamestown,46.90669,-98.92778,1636,2019,03,12,30.303,0,0,13.739,0,0,22.0210,0,0,27.905,0,0,28.522,0,0,14.544,0,0,28.707,0,0,381.172,0,0,0.418,0,0,0.060,0,0,,7,0,19.891,0,0,10.990,0,0
Jamestown,46.90669,-98.92778,1636,2019,03,19,36.683,0,0,19.327,0,0,28.0050,0,0,29.934,0,0,30.560,0,0,8.926,0,0,19.236,0,0,423.792,0,0,0.512,0,0,0.073,0,0,,7,0,24.453,0,0,20.151,0,0
Jamestown,46.90669,-98.92778,1636,2019,03,26,41.575,0,0,24.399,0,0,32.9870,0,0,31.176,0,0,31.933,0,0,9.830,0,0,22.200,0,0,399.979,0,0,0.702,0,0,0.100,0,0,0.000,6,0,25.932,0,0,23.899,0,0
Jamestown,46.90669,-98.92778,1636,2019,04,02,48.736,0,0,30.009,0,0,39.3730,0,0,34.960,0,0,37.536,0,0,9.800,0,0,24.706,0,0,355.630,0,0,0.843,0,0,0.120,0,0,0.040,0,0,31.732,0,0,33.312,0,0
Jamestown,46.90669,-98.92778,1636,2019,04,09,39.726,0,0,22.406,0,0,31.0660,0,0,32.843,0,0,32.530,0,0,12.214,0,0,24.541,0,0,317.663,0,0,0.698,0,0,0.100,0,0,0.000,0,0,23.070,0,0,20.331,0,0
Jamestown,46.90669,-98.92778,1636,2019,04,16,61.148,0,0,37.727,0,0,49.4380,0,0,43.455,0,0,37.870,0,0,8.731,0,0,22.296,0,0,407.340,0,0,1.326,0,0,0.189,0,0,0.570,0,0,36.944,0,0,46.876,0,0
Jamestown,46.90669,-98.92778,1636,2019,04,23,56.505,0,0,34.868,0,0,45.6870,0,0,46.296,0,0,40.627,0,0,10.304,0,0,27.769,0,0,409.787,0,0,1.461,0,0,0.209,0,0,0.430,0,0,29.951,0,0,42.144,0,0
Jamestown,46.90669,-98.92778,1636,2019,04,30,51.096,0,0,31.445,0,0,41.2710,0,0,43.483,0,0,39.947,0,0,7.494,0,0,19.386,0,0,424.576,0,0,1.086,0,0,0.155,0,0,0.170,0,0,29.521,0,0,36.447,0,0
Jamestown,46.90669,-98.92778,1636,2019,05,07,60.185,0,0,33.536,0,0,46.8610,0,0,48.387,0,0,42.656,0,0,8.462,0,0,22.167,0,0,450.194,0,0,1.410,0,0,0.201,0,0,0.100,0,0,34.273,0,0,44.824,0,0
Jamestown,46.90669,-98.92778,1636,2019,05,14,60.758,0,0,41.207,0,0,50.9830,0,0,51.665,0,1,46.052,0,1,12.200,0,1,30.346,0,0,404.941,0,1,1.506,0,0,0.215,0,0,0.820,0,0,36.793,0,1,46.887,0,1
Jamestown,46.90669,-98.92778,1636,2019,05,21,59.753,0,0,42.210,0,0,50.9820,0,0,50.532,0,0,46.968,0,0,10.622,0,0,26.870,0,0,298.631,0,0,0.910,0,0,0.130,0,0,0.860,0,0,43.875,0,0,47.369,0,0
Jamestown,46.90669,-98.92778,1636,2019,05,28,77.630,0,0,47.644,0,0,62.6370,0,0,62.725,0,0,53.151,0,0,7.997,0,0,21.359,0,0,623.929,0,0,2.277,0,0,0.325,0,0,0.000,0,0,44.542,0,0,63.093,0,0
Jamestown,46.90669,-98.92778,1636,2019,06,04,81.006,0,0,54.245,0,0,67.6260,0,0,68.222,0,0,58.338,0,0,10.492,0,0,30.174,0,0,570.186,0,0,2.332,0,0,0.333,0,0,0.520,0,0,50.635,0,0,67.292,0,0
Jamestown,46.90669,-98.92778,1636,2019,06,11,72.868,0,0,50.718,0,0,61.7930,0,0,64.840,0,0,58.581,0,0,7.423,0,0,26.972,0,0,495.609,0,0,1.504,0,0,0.215,0,0,1.491,0,0,50.702,0,0,61.040,0,0
Jamestown,46.90669,-98.92778,1636,2019,06,18,70.417,0,0,51.093,0,0,60.7550,0,0,62.416,0,0,58.626,0,0,6.396,0,0,19.585,0,0,385.056,0,0,1.089,0,0,0.156,0,0,1.261,0,0,53.064,0,0,60.563,0,0
Jamestown,46.90669,-98.92778,1636,2019,06,25,80.034,0,0,60.288,0,0,70.1610,0,0,69.778,0,0,63.347,0,0,6.909,0,0,22.695,0,0,508.897,0,0,1.545,0,0,0.221,0,0,0.170,0,0,60.293,0,0,69.604,0,0
Jamestown,46.90669,-98.92778,1636,2019,07,02,79.628,0,0,57.964,0,0,68.7960,0,0,70.484,0,0,65.298,0,0,6.141,0,0,24.704,0,0,516.658,0,0,1.461,0,0,0.209,0,0,2.232,0,0,60.551,0,0,68.278,0,0
Jamestown,46.90669,-98.92778,1636,2019,07,09,81.387,0,0,63.014,0,0,72.2000,0,0,71.646,0,0,67.680,0,0,7.223,0,0,23.987,0,0,520.049,0,0,1.511,0,0,0.216,0,0,1.711,0,0,65.494,0,0,72.096,0,0
Jamestown,46.90669,-98.92778,1636,2019,07,16,78.324,0,0,58.005,0,0,68.1650,0,0,70.461,0,0,67.657,0,0,5.406,0,0,21.894,0,0,523.678,0,0,1.421,0,0,0.203,0,0,0.560,0,0,60.103,0,0,68.094,0,0
Jamestown,46.90669,-98.92778,1636,2019,07,23,79.746,0,0,56.866,0,0,68.3060,0,0,69.673,0,0,66.154,0,0,6.981,0,0,22.944,0,0,560.884,0,0,1.709,0,0,0.244,0,0,0.530,0,0,58.554,0,0,68.449,0,0
Jamestown,46.90669,-98.92778,1636,2019,07,30,78.741,0,0,57.528,0,0,68.1350,0,0,68.247,0,0,65.582,0,0,5.654,0,0,19.458,0,0,493.270,0,0,1.290,0,0,0.184,0,0,0.300,0,0,62.609,0,0,68.414,0,0
Jamestown,46.90669,-98.92778,1636,2019,08,06,73.135,0,0,54.024,0,0,63.5800,0,0,65.098,0,0,64.064,0,0,5.769,0,0,23.314,0,0,356.867,0,0,0.981,0,0,0.140,0,0,1.201,0,0,57.821,0,0,63.769,0,0
Jamestown,46.90669,-98.92778,1636,2019,08,13,72.837,0,0,53.006,0,0,62.9210,0,0,62.931,0,0,62.485,0,0,6.831,0,0,18.426,0,0,410.802,0,0,1.145,0,0,0.164,0,0,0.640,0,0,55.919,0,0,62.727,0,0
Jamestown,46.90669,-98.92778,1636,2019,08,20,73.223,0,0,53.511,0,0,63.3670,0,0,63.549,0,0,62.788,0,0,8.705,0,0,23.886,0,0,422.654,0,0,1.204,0,0,0.172,0,0,0.520,0,0,56.851,0,0,63.697,0,0
Jamestown,46.90669,-98.92778,1636,2019,08,27,69.214,0,0,50.285,0,0,59.7490,0,0,60.683,0,0,60.466,0,0,7.790,0,0,30.122,0,0,378.288,0,0,1.013,0,0,0.145,0,0,1.021,0,0,52.680,0,0,59.315,0,0
Jamestown,46.90669,-98.92778,1636,2019,09,03,65.331,0,0,49.082,0,0,57.2070,0,0,59.436,0,0,59.095,0,0,7.844,0,0,21.664,0,0,316.166,0,0,0.779,0,0,0.111,0,0,1.181,0,0,52.988,0,0,56.654,0,0
Jamestown,46.90669,-98.92778,1636,2019,09,10,70.463,0,0,49.926,0,0,60.1950,0,0,58.145,0,0,57.927,0,0,7.880,0,0,19.851,0,0,298.281,0,0,0.816,0,0,0.117,0,0,0.631,0,0,54.367,0,0,58.255,0,0
Jamestown,46.90669,-98.92778,1636,2019,09,17,76.779,0,0,53.875,0,0,65.3270,0,0,62.604,0,1,61.809,0,1,8.330,0,1,24.201,0,0,376.871,0,1,1.172,0,0,0.167,0,0,1.771,0,0,57.218,0,1,64.479,0,1
Jamestown,46.90669,-98.92778,1636,2019,09,24,57.884,0,0,42.265,0,0,50.0750,0,0,54.383,0,0,55.207,0,0,9.474,0,0,27.027,0,0,185.635,0,0,0.608,0,0,0.087,0,0,1.461,0,0,43.845,0,0,47.279,0,0
Jamestown,46.90669,-98.92778,1636,2019,10,01,50.656,0,0,37.226,0,0,43.9410,0,0,47.988,0,0,48.966,0,0,9.583,0,0,24.150,0,0,179.964,0,0,0.550,0,0,0.079,0,0,1.191,0,0,36.813,0,0,37.784,0,0
Jamestown,46.90669,-98.92778,1636,2019,10,08,41.578,0,0,28.584,0,0,35.0810,0,0,40.986,0,0,45.227,0,0,14.718,0,0,30.425,0,0,182.790,0,0,0.301,0,0,0.043,0,0,0.300,0,0,31.849,0,0,25.248,0,0
Jamestown,46.90669,-98.92778,1636,2019,10,15,48.337,0,0,32.486,0,0,40.4120,0,0,40.181,0,0,42.900,0,0,9.307,0,0,24.099,0,0,176.753,0,0,0.417,0,0,0.060,0,0,1.251,0,0,34.877,0,0,34.897,0,0
Jamestown,46.90669,-98.92778,1636,2019,10,22,43.981,0,0,24.855,0,0,34.4180,0,0,38.503,0,0,40.944,0,0,10.944,0,0,24.967,0,0,214.814,0,0,0.625,0,0,0.089,0,0,0.030,0,0,25.095,0,0,25.822,0,0
Jamestown,46.90669,-98.92778,1636,2019,10,29,34.594,0,0,20.302,0,0,27.4480,0,0,34.614,0,0,36.906,0,0,9.174,0,0,24.167,0,0,141.034,0,0,0.351,0,0,0.050,0,0,0.000,4,0,20.641,0,0,18.995,0,0
Jamestown,46.90669,-98.92778,1636,2019,11,05,27.006,0,0,5.412,0,0,16.2090,0,0,32.896,0,0,33.817,0,0,6.750,0,0,20.864,0,0,162.160,0,0,0.210,0,0,0.030,0,0,,7,0,11.474,0,0,7.977,0,0
Jamestown,46.90669,-98.92778,1636,2019,11,12,36.400,0,0,14.233,0,0,25.3170,0,0,32.467,0,0,32.173,0,0,8.235,0,0,24.009,0,0,114.117,0,0,0.240,0,0,0.034,0,0,,7,0,23.283,0,0,18.865,0,0
Jamestown,46.90669,-98.92778,1636,2019,11,19,39.863,0,0,24.889,0,0,32.3760,0,0,32.607,0,0,33.369,0,0,11.491,0,0,28.234,0,0,111.014,0,0,0.376,0,0,0.054,0,0,,7,0,25.149,0,0,23.027,0,0
Jamestown,46.90669,-98.92778,1636,2019,11,26,26.732,0,0,17.832,0,0,22.2820,0,0,32.315,0,0,33.316,0,0,11.661,0,0,25.945,0,0,69.361,0,0,0.136,0,0,0.019,0,0,,7,0,19.269,0,0,11.068,0,0
Jamestown,46.90669,-98.92778,1636,2019,12,03,29.104,0,0,9.978,0,0,19.5420,0,0,32.577,0,0,33.575,0,0,11.129,0,0,25.843,0,0,112.399,0,0,0.206,0,0,0.029,0,0,,7,0,16.101,0,0,8.256,0,0
Jamestown,46.90669,-98.92778,1636,2019,12,10,11.195,0,0,-6.870,0,0,2.1630,0,0,32.820,0,0,33.958,0,0,9.156,0,0,21.487,0,0,110.569,0,0,0.132,0,0,0.019,0,0,,7,0,-1.303,0,0,-10.621,0,0
Jamestown,46.90669,-98.92778,1636,2019,12,17,29.968,0,0,9.851,0,0,19.9100,0,0,32.908,0,0,34.064,0,0,8.599,0,0,20.329,0,0,115.896,0,0,0.242,0,0,0.035,0,0,,7,0,14.213,0,0,9.316,0,0
Jamestown,46.90669,-98.92778,1636,2019,12,24,22.487,0,0,12.190,0,0,17.3390,0,0,33.019,0,0,34.187,0,0,13.628,0,0,26.639,0,0,74.662,0,0,0.081,0,0,0.012,0,0,,7,0,15.631,0,0,4.453,0,0
Jamestown,46.90669,-98.92778,1636,2019,12,31,33.238,0,0,14.764,0,0,24.0010,0,0,32.953,0,0,34.151,0,0,13.462,0,0,32.128,0,0,134.440,0,0,0.272,0,0,0.039,0,0,,7,0,18.345,0,0,11.437,0,0
Jamestown,46.90669,-98.92778,1636,2020,01,07,10.786,0,0,-8.513,0,0,1.1370,0,0,32.904,0,0,33.642,0,0,9.853,0,0,25.821,0,0,116.040,0,0,0.145,0,0,0.021,0,0,,7,0,-2.340,0,0,-11.923,0,0
Jamestown,46.90669,-98.92778,1636,2020,01,14,3.084,0,0,-14.682,0,0,-5.7990,0,0,32.601,0,0,32.732,0,0,14.370,0,0,30.781,0,0,163.918,0,0,0.127,0,0,0.018,0,0,,7,0,-11.682,0,0,-26.249,0,0
Jamestown,46.90669,-98.92778,1636,2020,01,21,25.946,0,0,12.978,0,0,19.4620,0,0,32.372,0,0,32.324,0,0,8.109,0,0,16.917,0,0,114.501,0,0,0.130,0,0,0.019,0,0,,7,0,17.090,0,0,9.431,0,0
Jamestown,46.90669,-98.92778,1636,2020,01,28,31.557,0,0,18.753,0,0,25.1550,0,0,32.443,0,0,32.498,0,0,7.786,0,0,19.818,0,0,125.109,0,0,0.215,0,0,0.031,0,0,,7,0,21.413,0,0,18.957,0,0
Jamestown,46.90669,-98.92778,1636,2020,02,04,22.777,0,0,6.378,0,0,14.5780,0,0,32.526,0,0,32.607,0,0,10.059,0,0,24.077,0,0,213.446,0,0,0.218,0,0,0.031,0,0,,7,0,9.315,0,0,2.605,0,0
Jamestown,46.90669,-98.92778,1636,2020,02,11,22.484,0,0,-0.796,0,0,10.8440,0,0,32.474,0,0,32.425,0,0,11.572,0,0,26.888,0,0,246.187,0,0,0.327,0,0,0.047,0,0,,7,0,4.584,0,0,-4.373,0,0
Jamestown,46.90669,-98.92778,1636,2020,02,18,25.421,0,0,5.413,0,0,15.4170,0,0,32.334,0,0,32.053,0,0,11.578,0,0,25.092,0,0,298.989,0,0,0.402,0,0,0.057,0,0,,7,0,8.818,0,0,2.878,0,0
Jamestown,46.90669,-98.92778,1636,2020,02,25,30.589,0,0,15.038,0,0,22.8140,0,0,32.372,0,0,32.162,0,0,9.774,0,0,24.012,0,0,244.464,0,0,0.300,0,0,0.043,0,0,,7,0,18.640,0,0,12.985,0,0
Jamestown,46.90669,-98.92778,1636,2020,03,03,35.189,0,0,19.852,0,0,27.5210,0,0,32.111,0,0,32.189,0,0,10.872,0,0,30.421,0,0,311.681,0,0,0.411,0,0,0.059,0,0,,7,0,23.901,0,0,19.178,0,0
Jamestown,46.90669,-98.92778,1636,2020,03,10,32.859,0,0,17.598,0,0,25.2290,0,0,32.105,0,0,32.137,0,0,10.615,0,0,25.248,0,0,272.719,0,0,0.447,0,0,0.064,0,0,,7,0,19.683,0,0,15.551,0,0
Jamestown,46.90669,-98.92778,1636,2020,03,17,30.865,0,0,12.851,0,0,21.8590,0,0,32.210,0,0,32.161,0,0,9.642,0,0,23.673,0,0,299.028,0,0,0.435,0,0,0.062,0,0,,7,0,16.029,0,0,11.969,0,0
Jamestown,46.90669,-98.92778,1636,2020,03,24,48.337,0,0,24.083,0,0,36.2100,0,0,35.299,0,0,34.885,0,0,7.458,0,0,19.885,0,0,384.794,0,0,0.792,0,0,0.113,0,0,,7,0,27.182,0,0,29.604,0,0
Jamestown,46.90669,-98.92778,1636,2020,03,31,37.836,0,0,17.305,0,0,27.5710,0,0,34.250,0,0,34.082,0,0,11.296,0,0,27.849,0,0,318.968,0,0,0.538,0,0,0.077,0,0,0.090,1,0,22.331,0,0,17.938,0,0
Jamestown,46.90669,-98.92778,1636,2020,04,07,41.542,0,0,24.297,0,0,32.9200,0,0,35.424,0,0,34.523,0,0,12.289,0,0,30.083,0,0,406.062,0,0,0.935,0,0,0.134,0,0,0.000,0,0,20.827,0,0,22.539,0,0
Jamestown,46.90669,-98.92778,1636,2020,04,14,46.373,0,0,20.849,0,0,33.6110,0,0,37.066,0,0,34.257,0,0,10.996,0,0,28.682,0,0,502.018,0,0,1.340,0,0,0.191,0,0,0.000,0,0,18.179,0,0,26.693,0,0
Jamestown,46.90669,-98.92778,1636,2020,04,21,63.009,0,0,33.872,0,0,48.4410,0,0,46.274,0,0,41.326,0,0,7.173,0,0,23.335,0,0,442.612,0,0,1.340,0,0,0.191,0,0,0.050,0,0,35.627,0,0,47.312,0,0
Jamestown,46.90669,-98.92778,1636,2020,04,28,60.396,0,0,40.341,0,0,50.3690,0,0,50.263,0,0,45.760,0,0,9.739,0,0,24.985,0,0,419.994,0,0,1.363,0,0,0.195,0,0,1.271,0,0,39.104,0,0,47.330,0,0
Jamestown,46.90669,-98.92778,1636,2020,05,05,48.678,0,0,30.817,0,0,39.7480,0,0,44.776,0,0,42.668,0,0,9.404,0,0,24.557,0,0,426.076,0,0,1.047,0,0,0.150,0,0,0.270,0,0,28.922,0,0,33.680,0,0
Jamestown,46.90669,-98.92778,1636,2020,05,12,60.682,0,0,36.801,0,0,48.7420,0,0,48.815,0,0,44.987,0,0,8.095,0,0,23.421,0,0,481.776,0,0,1.363,0,0,0.195,0,0,0.210,0,0,37.567,0,0,47.922,0,0
Jamestown,46.90669,-98.92778,1636,2020,05,19,70.677,0,0,52.340,0,0,61.5080,0,0,58.155,0,0,53.130,0,0,10.518,0,0,23.938,0,0,418.635,0,0,1.288,0,0,0.184,0,0,0.660,0,0,54.299,0,0,60.929,0,0
Jamestown,46.90669,-98.92778,1636,2020,05,26,73.063,0,0,48.213,0,0,60.6380,0,0,60.025,0,0,55.271,0,0,9.268,0,0,25.040,0,0,614.416,0,0,2.068,0,0,0.295,0,0,0.000,0,0,45.964,0,0,60.955,0,0
Jamestown,46.90669,-98.92778,1636,2020,06,02,81.158,0,0,54.821,0,0,67.9900,0,0,64.056,0,0,58.388,0,0,9.163,0,0,28.912,0,0,522.507,0,0,2.122,0,0,0.303,0,0,0.190,0,0,51.421,0,0,68.230,0,0
Jamestown,46.90669,-98.92778,1636,2020,06,09,76.681,0,0,53.533,0,0,65.1070,0,0,65.071,0,1,59.222,0,1,11.674,0,1,28.093,0,0,565.714,0,1,2.239,0,0,0.320,0,0,0.000,0,0,49.822,0,1,65.776,0,1
Jamestown,46.90669,-98.92778,1636,2020,06,16,79.047,0,0,54.537,0,0,66.7920,0,0,67.824,0,0,61.039,0,0,10.123,0,0,27.103,0,0,510.325,0,0,2.121,0,0,0.303,0,0,0.000,0,0,52.152,0,0,67.536,0,0
Jamestown,46.90669,-98.92778,1636,2020,06,23,85.326,0,0,57.601,0,0,71.4640,0,0,70.230,0,0,63.220,0,0,7.899,0,0,23.229,0,0,594.763,0,0,2.143,0,0,0.306,0,0,0.070,0,0,58.385,0,0,72.732,0,0
Jamestown,46.90669,-98.92778,1636,2020,06,30,87.144,0,0,62.955,0,0,75.0500,0,0,74.726,0,0,67.449,0,0,6.788,0,0,25.787,0,0,503.322,0,0,1.726,0,0,0.247,0,0,0.150,0,0,64.541,0,0,74.714,0,0
Jamestown,46.90669,-98.92778,1636,2020,07,07,80.618,0,0,59.535,0,0,70.0760,0,0,72.919,0,0,66.426,0,0,7.855,0,0,28.005,0,0,559.432,0,0,1.803,0,0,0.258,0,0,1.111,0,0,59.885,0,0,70.297,0,0
Jamestown,46.90669,-98.92778,1636,2020,07,14,80.975,0,0,56.683,0,0,68.8290,0,0,72.900,0,0,65.608,0,0,8.324,0,0,27.097,0,0,582.999,0,0,2.012,0,0,0.287,0,0,1.291,0,0,56.706,0,0,68.879,0,0
Jamestown,46.90669,-98.92778,1636,2020,07,21,82.562,0,0,60.250,0,0,71.4060,0,0,73.940,0,0,67.925,0,0,7.490,0,0,24.844,0,0,581.818,0,0,1.754,0,0,0.251,0,0,1.030,0,0,62.736,0,0,71.161,0,0
Jamestown,46.90669,-98.92778,1636,2020,07,28,78.808,0,0,56.020,0,0,67.4140,0,0,73.497,0,0,66.751,0,0,5.546,0,0,16.403,0,0,583.579,0,0,1.613,0,0,0.230,0,0,0.000,0,0,57.610,0,0,67.731,0,0
Jamestown,46.90669,-98.92778,1636,2020,08,04,79.373,0,0,55.048,0,0,67.2110,0,0,71.338,0,0,65.554,0,0,6.335,0,0,21.399,0,0,490.062,0,0,1.482,0,0,0.212,0,0,0.290,0,0,58.053,0,0,67.226,0,0
Jamestown,46.90669,-98.92778,1636,2020,08,11,79.885,0,0,56.333,0,0,68.1090,0,0,70.517,0,1,65.463,0,1,6.823,0,1,22.851,0,0,503.646,0,1,1.509,0,0,0.216,0,0,0.680,0,0,59.817,0,1,68.663,0,1
Jamestown,46.90669,-98.92778,1636,2020,08,18,84.727,0,0,61.705,0,0,73.2160,0,0,72.019,0,0,67.074,0,0,5.503,0,0,18.592,0,0,448.056,0,0,1.355,0,0,0.194,0,0,1.091,0,0,64.465,0,0,72.183,0,0
Jamestown,46.90669,-98.92778,1636,2020,08,25,74.817,0,0,54.528,0,0,64.6730,0,0,66.384,0,0,65.068,0,0,6.839,0,0,22.339,0,0,372.534,0,0,1.075,0,0,0.154,0,0,0.366,0,0,57.578,0,0,64.297,0,0
Jamestown,46.90669,-98.92778,1636,2020,09,01,72.490,0,0,47.028,0,0,59.7590,0,0,62.014,0,0,59.577,0,0,10.228,0,0,28.838,0,0,388.204,0,0,1.643,0,0,0.235,0,0,0.055,0,0,46.006,0,0,58.841,0,0
Jamestown,46.90669,-98.92778,1636,2020,09,08,64.508,0,0,37.691,0,0,51.1000,0,0,55.793,0,0,53.751,0,0,5.910,0,0,19.512,0,0,356.477,0,0,0.977,0,0,0.140,0,0,0.024,0,0,40.298,0,0,48.824,0,0
Jamestown,46.90669,-98.92778,1636,2020,09,15,70.687,0,0,44.242,0,0,57.4650,0,0,57.631,0,0,55.103,0,0,6.749,0,0,20.450,0,0,323.435,0,0,1.133,0,0,0.162,0,0,0.000,0,0,45.976,0,0,56.766,0,0
Jamestown,46.90669,-98.92778,1636,2020,09,22,71.564,0,0,47.893,0,0,59.7290,0,0,58.093,0,0,56.065,0,0,9.708,0,0,27.048,0,0,259.437,0,0,1.233,0,0,0.176,0,0,0.075,0,0,45.159,0,0,58.087,0,0
Jamestown,46.90669,-98.92778,1636,2020,09,29,60.880,0,0,38.088,0,0,49.4840,0,0,52.771,0,0,51.238,0,0,11.053,0,0,27.453,0,0,280.165,0,0,1.169,0,0,0.167,0,0,0.000,0,0,35.200,0,0,47.244,0,0
Jamestown,46.90669,-98.92778,1636,2020,10,06,67.396,0,0,38.623,0,0,53.0100,0,0,52.773,0,0,51.470,0,0,10.763,0,0,29.040,0,0,260.365,0,0,1.457,0,0,0.208,0,0,0.004,0,0,36.625,0,0,52.326,0,0
Jamestown,46.90669,-98.92778,1636,2020,10,13,41.381,0,0,26.686,0,0,34.0340,0,0,42.643,0,0,44.675,0,0,11.306,0,0,29.606,0,0,203.853,0,0,0.687,0,0,0.098,0,0,0.087,0,0,24.090,0,0,27.113,0,0
Jamestown,46.90669,-98.92778,1636,2020,10,20,26.828,0,0,17.381,0,0,22.1050,0,0,35.633,0,0,39.188,0,0,8.850,0,0,22.352,0,0,190.265,0,0,0.212,0,0,0.030,0,0,0.170,0,0,17.893,0,0,12.845,0,0
Jamestown,46.90669,-98.92778,1636,2020,10,27,43.968,0,0,24.034,0,0,34.0010,0,0,35.420,0,0,37.851,0,0,11.936,0,0,30.637,0,0,173.270,0,0,0.535,0,0,0.076,0,0,0.103,2,0,26.184,0,0,25.657,0,0
Jamestown,46.90669,-98.92778,1636,2020,11,03,57.455,0,0,31.660,0,0,44.5580,0,0,41.990,0,0,42.585,0,0,11.130,0,0,27.565,0,0,159.527,0,0,0.957,0,0,0.137,0,0,,7,0,31.440,0,0,38.591,0,0
Jamestown,46.90669,-98.92778,1636,2020,11,10,36.654,0,0,13.049,0,0,24.8520,0,0,32.305,0,0,34.681,0,0,10.587,0,0,29.747,0,0,150.039,0,0,0.429,0,0,0.061,0,0,,7,0,16.672,0,0,15.051,0,0
Jamestown,46.90669,-98.92778,1636,2020,11,17,41.552,0,0,16.635,0,0,29.0930,0,0,32.564,0,0,34.598,0,0,8.290,0,0,23.157,0,0,129.956,0,0,0.316,0,0,0.045,0,0,,7,0,22.877,0,0,20.250,0,0
Jamestown,46.90669,-98.92778,1636,2020,11,24,42.230,0,0,16.887,0,0,29.5590,0,0,31.483,0,0,33.434,0,0,11.395,0,0,30.723,0,0,144.216,0,0,0.532,0,0,0.076,0,0,,7,0,18.854,0,0,18.830,0,0
Jamestown,46.90669,-98.92778,1636,2020,12,01,45.366,0,0,22.254,0,0,33.8100,0,0,31.298,0,0,33.140,0,0,10.870,0,0,24.278,0,0,142.099,0,0,0.553,0,0,0.079,0,0,,7,0,22.338,0,0,22.686,0,0
Jamestown,46.90669,-98.92778,1636,2020,12,08,31.354,0,0,15.463,0,0,23.4090,0,0,31.970,0,0,33.629,0,0,7.903,0,0,21.343,0,0,97.827,0,0,0.283,0,0,0.040,0,0,,7,0,17.435,0,0,16.064,0,0
Jamestown,46.90669,-98.92778,1636,2020,12,15,33.905,0,0,9.949,0,0,21.9270,0,0,29.673,0,0,29.943,0,0,9.751,0,0,27.477,0,0,93.969,0,0,0.312,0,0,0.045,0,0,,7,0,17.007,0,0,13.565,0,0
Jamestown,46.90669,-98.92778,1636,2020,12,22,25.288,0,0,4.809,0,0,15.0490,0,0,29.454,0,0,29.055,0,0,10.145,0,0,25.326,0,0,114.806,0,0,0.214,0,0,0.031,0,0,,7,0,9.166,0,0,2.732,0,0
Jamestown,46.90669,-98.92778,1636,2020,12,29,31.512,0,0,12.947,0,0,22.2300,0,0,30.459,0,0,30.128,0,0,10.384,0,0,25.517,0,0,118.165,0,0,0.209,0,0,0.030,0,0,,7,0,19.557,0,0,13.428,0,0
Jamestown,46.90669,-98.92778,1636,2021,01,05,31.172,0,0,20.437,0,0,25.8050,0,0,31.431,0,0,31.767,0,0,6.341,0,0,16.705,0,0,75.550,0,0,0.073,0,0,0.010,0,0,,7,0,25.094,0,0,20.589,0,0
Jamestown,46.90669,-98.92778,1636,2021,01,12,33.708,0,0,21.086,0,0,27.3970,0,0,31.551,0,0,32.294,0,0,13.714,0,0,31.756,0,0,77.344,0,0,0.260,0,0,0.037,0,0,,7,0,21.967,0,0,16.624,0,0
Jamestown,46.90669,-98.92778,1636,2021,01,19,24.477,0,0,5.173,0,0,14.8250,0,0,31.144,0,0,31.004,0,0,11.100,0,0,27.013,0,0,131.868,0,0,0.262,0,0,0.037,0,0,,7,0,8.679,0,0,2.736,0,0
